"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"對撞","2023",2,11,11,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",71,"未使用",121.708205,25.169831,"基隆市","安樂區"
"對撞","2023",2,11,11,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",74,"非駕駛人",121.708205,25.169831,"基隆市","安樂區"
"對撞","2023",2,11,11,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",71,"非駕駛人",121.708205,25.169831,"基隆市","安樂區"
"對撞","2023",2,11,11,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",38,"非駕駛人",121.708205,25.169831,"基隆市","安樂區"
"對撞","2023",2,11,11,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",5,"非駕駛人",121.708205,25.169831,"基隆市","安樂區"
"追撞","2023",2,11,18,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"橋樑","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",22,"未使用",120.447191,22.591934,"屏東縣","萬丹鄉"
"追撞","2023",2,11,18,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"橋樑","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",46,"未使用",120.447191,22.591934,"屏東縣","萬丹鄉"
"追撞","2023",2,11,18,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"橋樑","機車優先道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",35,"不明",120.681737,23.96072,"彰化縣","芬園鄉"
"追撞","2023",2,11,18,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"橋樑","機車優先道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",75,"不明",120.681737,23.96072,"彰化縣","芬園鄉"
"衝出路外","2023",2,12,6,"晴","日間自然光線",30,"直路","其他","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",32,"不明",120.641856,23.834028,"南投縣","名間鄉"
"側撞","2023",2,12,8,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",88,"未使用",121.544317,24.98119,"新北市","新店區"
"側撞","2023",2,12,8,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",40,"未使用",121.544317,24.98119,"新北市","新店區"
"其他","2023",2,12,11,"晴","日間自然光線",30,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",59,"未使用",121.497762,25.020048,"臺北市","萬華區"
"其他","2023",2,12,11,"晴","日間自然光線",30,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",53,"未使用",121.497762,25.020048,"臺北市","萬華區"
"其他","2023",2,12,11,"晴","日間自然光線",30,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",72,"未使用",121.497762,25.020048,"臺北市","萬華區"
"其他","2023",2,12,11,"晴","日間自然光線",30,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",111,"不明",121.497762,25.020048,"臺北市","萬華區"
"穿越道路中","2023",2,12,19,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",29,"未使用",120.781722,23.826888,"南投縣","集集鎮"
"穿越道路中","2023",2,12,19,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",81,"非駕駛人",120.781722,23.826888,"南投縣","集集鎮"
"撞動物","2023",2,13,7,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",23,"不明",121.162683,24.737573,"新竹縣","橫山鄉"
"其他","2023",2,13,7,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",74,"非駕駛人",121.395929,25.145201,"新北市","八里區"
"其他","2023",2,13,7,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",28,"不明",121.395929,25.145201,"新北市","八里區"
"撞路樹、電桿","2023",2,13,8,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",55,"未使用",120.421195,23.643137,"雲林縣","大埤鄉"
"同向擦撞","2023",2,13,9,"晴","日間自然光線",90,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",36,"未使用",120.688155,24.016601,"臺中市","霧峰區"
"同向擦撞","2023",2,13,9,"晴","日間自然光線",90,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",62,"不明",120.688155,24.016601,"臺中市","霧峰區"
"同向擦撞","2023",2,13,9,"晴","日間自然光線",90,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",62,"非駕駛人",120.688155,24.016601,"臺中市","霧峰區"
"撞路樹、電桿","2023",2,13,9,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",57,"未使用",120.450841,22.913117,"高雄市","內門區"
"撞路樹、電桿","2023",2,13,9,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",112,"",120.450841,22.913117,"高雄市","內門區"
"衝出路外","2023",2,13,16,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",73,"未使用",120.7151,23.12429,"高雄市","桃源區"
"其他","2023",2,13,17,"晴","晨或暮光",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",67,"未使用",120.520708,24.033151,"彰化縣","秀水鄉"
"其他","2023",2,13,17,"晴","晨或暮光",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",40,"未使用",120.520708,24.033151,"彰化縣","秀水鄉"
"其他","2023",2,13,17,"晴","晨或暮光",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",23,"未使用",120.520708,24.033151,"彰化縣","秀水鄉"
"其他","2023",2,13,17,"晴","晨或暮光",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",5,"非駕駛人",120.520708,24.033151,"彰化縣","秀水鄉"
"其他","2023",2,13,17,"晴","晨或暮光",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",1,"非駕駛人",120.520708,24.033151,"彰化縣","秀水鄉"
"其他","2023",2,13,17,"晴","晨或暮光",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",37,"非駕駛人",120.520708,24.033151,"彰化縣","秀水鄉"
"撞護欄(樁)","2023",2,13,19,"晴","夜間(或隧道、地下道、涵洞)無照明",110,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",63,"未使用",120.438903,23.352583,"臺南市","白河區"
"撞護欄(樁)","2023",2,13,19,"晴","夜間(或隧道、地下道、涵洞)無照明",110,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",65,"非駕駛人",120.438903,23.352583,"臺南市","白河區"
"撞護欄(樁)","2023",2,13,19,"晴","夜間(或隧道、地下道、涵洞)無照明",110,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",57,"非駕駛人",120.438903,23.352583,"臺南市","白河區"
"撞護欄(樁)","2023",2,13,19,"晴","夜間(或隧道、地下道、涵洞)無照明",110,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",66,"非駕駛人",120.438903,23.352583,"臺南市","白河區"
"撞護欄(樁)","2023",2,13,19,"晴","夜間(或隧道、地下道、涵洞)無照明",110,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",37,"非駕駛人",120.438903,23.352583,"臺南市","白河區"
"撞護欄(樁)","2023",2,13,19,"晴","夜間(或隧道、地下道、涵洞)無照明",110,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",33,"非駕駛人",120.438903,23.352583,"臺南市","白河區"
"撞護欄(樁)","2023",2,13,19,"晴","夜間(或隧道、地下道、涵洞)無照明",110,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",52,"非駕駛人",120.438903,23.352583,"臺南市","白河區"
"撞護欄(樁)","2023",2,13,19,"晴","夜間(或隧道、地下道、涵洞)無照明",110,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",54,"非駕駛人",120.438903,23.352583,"臺南市","白河區"
"穿越道路中","2023",2,13,21,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"多岔路","行人穿越道","柏油","濕潤","良好","正常","無","未繪設快慢車道分隔線","無",27,"未使用",121.202067,24.857971,"桃園市","龍潭區"
"穿越道路中","2023",2,13,21,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"多岔路","行人穿越道","柏油","濕潤","良好","正常","無","未繪設快慢車道分隔線","無",42,"非駕駛人",121.202067,24.857971,"桃園市","龍潭區"
"其他","2023",2,14,5,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","行車分向線","未繪設快慢車道分隔線","無",82,"非駕駛人",121.557529,25.033283,"臺北市","信義區"
"其他","2023",2,14,5,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","行車分向線","未繪設快慢車道分隔線","無",39,"未使用",121.557529,25.033283,"臺北市","信義區"
"側撞","2023",2,14,8,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",31,"未使用",118.358167,24.458953,"金門縣","金寧鄉"
"側撞","2023",2,14,8,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",78,"未使用",118.358167,24.458953,"金門縣","金寧鄉"
"側撞","2023",2,14,10,"陰","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",68,"未使用",121.44275,25.043285,"新北市","新莊區"
"側撞","2023",2,14,10,"陰","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",20,"未使用",121.44275,25.043285,"新北市","新莊區"
"側撞","2023",2,14,10,"陰","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",41,"未使用",121.44275,25.043285,"新北市","新莊區"
"側撞","2023",2,14,10,"陰","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",33,"未使用",121.44275,25.043285,"新北市","新莊區"
"側撞","2023",2,14,10,"陰","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",23,"未使用",121.44275,25.043285,"新北市","新莊區"
"側撞","2023",2,14,10,"陰","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",20,"非駕駛人",121.44275,25.043285,"新北市","新莊區"
"其他","2023",2,14,15,"晴","日間自然光線",50,"彎曲路及附近","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",70,"未使用",120.692873,24.229574,"臺中市","潭子區"
"其他","2023",2,14,15,"晴","日間自然光線",50,"彎曲路及附近","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",60,"未使用",120.692873,24.229574,"臺中市","潭子區"
"追撞","2023",2,14,16,"晴","日間自然光線",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",42,"未使用",120.317046,22.786972,"高雄市","燕巢區"
"追撞","2023",2,14,16,"晴","日間自然光線",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",60,"未使用",120.317046,22.786972,"高雄市","燕巢區"
"撞動物","2023",2,15,6,"晴","晨或暮光",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",65,"未使用",120.320069,23.092163,"臺南市","新市區"
"側撞","2023",2,15,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",71,"未使用",120.676894,24.178435,"臺中市","北屯區"
"側撞","2023",2,15,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",21,"未使用",120.676894,24.178435,"臺中市","北屯區"
"路口交岔撞","2023",2,15,17,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",58,"不明",120.444486,24.053995,"彰化縣","鹿港鎮"
