"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"倒車撞","2022",2,5,12,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",80,"未使用",120.452335,23.784787,"雲林縣","西螺鎮"
"衝出路外","2022",2,5,18,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",70,"不明",120.704526,23.857692,"南投縣","名間鄉"
"同向通行中","2022",2,5,19,"陰","夜間(或隧道、地下道、涵洞)有照明",30,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",16,"未使用",121.298702,24.954653,"桃園市","八德區"
"同向通行中","2022",2,5,19,"陰","夜間(或隧道、地下道、涵洞)有照明",30,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",62,"未使用",121.298702,24.954653,"桃園市","八德區"
"同向通行中","2022",2,5,19,"陰","夜間(或隧道、地下道、涵洞)有照明",30,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",16,"未使用",121.298702,24.954653,"桃園市","八德區"
"側撞","2022",2,5,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","無",65,"未使用",120.3219,22.65939,"高雄市","三民區"
"側撞","2022",2,5,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","無",25,"未使用",120.3219,22.65939,"高雄市","三民區"
"路口交岔撞","2022",2,6,6,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",19,"未使用",120.978409,23.974096,"南投縣","埔里鎮"
"路口交岔撞","2022",2,6,6,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",66,"未使用",120.978409,23.974096,"南投縣","埔里鎮"
"路口交岔撞","2022",2,6,6,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",27,"未使用",120.978409,23.974096,"南投縣","埔里鎮"
"路口交岔撞","2022",2,6,6,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",38,"未使用",120.978409,23.974096,"南投縣","埔里鎮"
"側撞","2022",2,6,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",66,"未使用",121.052238,24.887877,"新竹縣","湖口鄉"
"側撞","2022",2,6,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",28,"未使用",121.052238,24.887877,"新竹縣","湖口鄉"
"側撞","2022",2,6,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",38,"非駕駛人",121.052238,24.887877,"新竹縣","湖口鄉"
"撞交通島","2022",2,6,10,"陰","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","有",41,"不明",121.228696,25.02706,"桃園市","大園區"
"撞交通島","2022",2,6,10,"陰","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","有",53,"不明",121.228696,25.02706,"桃園市","大園區"
"撞號誌、標誌桿","2022",2,6,12,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",62,"未使用",120.200389,22.977767,"臺南市","南區"
"路口交岔撞","2022",2,6,16,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",19,"未使用",120.300512,22.996083,"臺南市","關廟區"
"路口交岔撞","2022",2,6,16,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",19,"未使用",120.300512,22.996083,"臺南市","關廟區"
"側撞","2022",2,6,17,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",73,"未使用",120.472329,23.894773,"彰化縣","埤頭鄉"
"側撞","2022",2,6,17,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",36,"未使用",120.472329,23.894773,"彰化縣","埤頭鄉"
"對向通行中","2022",2,6,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",45,"未使用",120.724446,24.225381,"臺中市","豐原區"
"對向通行中","2022",2,6,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",57,"非駕駛人",120.724446,24.225381,"臺中市","豐原區"
"對向通行中","2022",2,6,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",52,"未使用",120.724446,24.225381,"臺中市","豐原區"
"路口交岔撞","2022",2,7,7,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",42,"未使用",120.63727,24.414281,"臺中市","大甲區"
"路口交岔撞","2022",2,7,7,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",64,"未使用",120.63727,24.414281,"臺中市","大甲區"
"路口交岔撞","2022",2,7,7,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",43,"未使用",120.63727,24.414281,"臺中市","大甲區"
"側撞","2022",2,7,8,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",67,"未使用",121.026615,24.873686,"新竹縣","湖口鄉"
"側撞","2022",2,7,8,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",28,"未使用",121.026615,24.873686,"新竹縣","湖口鄉"
"對撞","2022",2,7,11,"雨","日間自然光線",50,"四岔路","交叉路口內","柏油","濕潤","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",70,"不明",121.842028,25.122113,"新北市","瑞芳區"
"對撞","2022",2,7,11,"雨","日間自然光線",50,"四岔路","交叉路口內","柏油","濕潤","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",30,"未使用",121.842028,25.122113,"新北市","瑞芳區"
"側撞","2022",2,7,18,"晴","夜間(或隧道、地下道、涵洞)無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",45,"未使用",120.2697,22.76638,"高雄市","梓官區"
"側撞","2022",2,7,18,"晴","夜間(或隧道、地下道、涵洞)無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",57,"未使用",120.2697,22.76638,"高雄市","梓官區"
"其他","2022",2,8,13,"陰","日間自然光線",50,"高架道路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",22,"未使用",121.734556,25.104908,"基隆市","七堵區"
"其他","2022",2,8,13,"陰","日間自然光線",50,"高架道路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",22,"非駕駛人",121.734556,25.104908,"基隆市","七堵區"
"其他","2022",2,8,13,"陰","日間自然光線",50,"高架道路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",22,"非駕駛人",121.734556,25.104908,"基隆市","七堵區"
"其他","2022",2,8,13,"陰","日間自然光線",50,"高架道路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",23,"非駕駛人",121.734556,25.104908,"基隆市","七堵區"
"追撞","2022",2,8,13,"晴","日間自然光線",50,"橋樑","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",70,"未使用",120.323989,22.72487,"高雄市","楠梓區"
"追撞","2022",2,8,13,"晴","日間自然光線",50,"橋樑","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",70,"未使用",120.323989,22.72487,"高雄市","楠梓區"
"追撞","2022",2,8,13,"晴","日間自然光線",50,"橋樑","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",56,"未使用",120.323989,22.72487,"高雄市","楠梓區"
"側撞","2022",2,8,14,"晴","日間自然光線",50,"直路","慢車道","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",28,"未使用",120.379919,22.641474,"高雄市","鳥松區"
"側撞","2022",2,8,14,"晴","日間自然光線",50,"直路","慢車道","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",61,"未使用",120.379919,22.641474,"高雄市","鳥松區"
"衝出路外","2022",2,8,15,"陰","日間自然光線",40,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",17,"不明",121.043331,24.900595,"新竹縣","湖口鄉"
"衝出路外","2022",2,8,15,"陰","日間自然光線",40,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",17,"非駕駛人",121.043331,24.900595,"新竹縣","湖口鄉"
"追撞","2022",2,8,15,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",61,"未使用",120.30469,23.405211,"嘉義縣","鹿草鄉"
"追撞","2022",2,8,15,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",77,"未使用",120.30469,23.405211,"嘉義縣","鹿草鄉"
"追撞","2022",2,9,1,"陰","夜間(或隧道、地下道、涵洞)有照明",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",36,"未使用",121.06072,24.787116,"新竹縣","竹東鎮"
"追撞","2022",2,9,1,"陰","夜間(或隧道、地下道、涵洞)有照明",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",64,"未使用",121.06072,24.787116,"新竹縣","竹東鎮"
"撞交通島","2022",2,10,1,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","中央分向島","快慢車道分隔線","有",31,"未使用",121.212395,24.949509,"桃園市","平鎮區"
"撞護欄(樁)","2022",2,10,6,"晴","日間自然光線",40,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",52,"未使用",121.599813,23.960627,"花蓮縣","吉安鄉"
"側撞","2022",2,10,9,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",89,"未使用",120.716775,22.060601,"屏東縣","車城鄉"
"側撞","2022",2,10,9,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",33,"未使用",120.716775,22.060601,"屏東縣","車城鄉"
"側撞","2022",2,10,14,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",71,"未使用",120.257303,23.501792,"嘉義縣","六腳鄉"
"側撞","2022",2,10,14,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",37,"未使用",120.257303,23.501792,"嘉義縣","六腳鄉"
"其他","2022",2,10,14,"陰","日間自然光線",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",77,"未使用",121.039228,24.886096,"新竹縣","湖口鄉"
"其他","2022",2,10,14,"陰","日間自然光線",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",39,"未使用",121.039228,24.886096,"新竹縣","湖口鄉"
"路口交岔撞","2022",2,10,16,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",54,"未使用",120.605574,24.388329,"臺中市","大安區"
"路口交岔撞","2022",2,10,16,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",17,"未使用",120.605574,24.388329,"臺中市","大安區"
"撞路樹、電桿","2022",2,11,0,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",33,"未使用",120.566249,22.753733,"屏東縣","鹽埔鄉"
"衝出路外","2022",2,11,6,"霧或煙","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",79,"未使用",120.676818,23.881496,"南投縣","南投市"
"同向擦撞","2022",2,11,8,"晴","日間自然光線",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",24,"未使用",121.37636,25.075614,"新北市","林口區"
